0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,105.18571684909391,98.5272654902481,82.14903770517593,92.54420137848369,62.74907923316647,109.06543063490355,116.47554201755959,96.86242960579241,113.54729875859677,127.69799277735787,107.79338153503892,89.51803666469543,91.95652173913045,84.39965776214467,95.59030217849619,0.0
86.94072223483995,0.0,113.99466067163135,102.62623527819139,120.6618240516545,75.72257758824925,109.57991444000284,120.52035473875414,106.72872340425528,118.7506405657476,130.33301994161022,107.95837462834493,110.40820153778836,113.01482701812195,103.04604909514423,94.06320541760724,86.94072223483995
112.75101503346873,107.95872375756144,0.0,108.21548450998736,123.12222925902469,85.23886998964649,131.74261580674664,80.34854611977663,108.24850824850824,78.53301186943618,94.76261060953149,164.60428660609008,114.27024797649122,151.96078431372553,108.01807169099393,139.61878096058578,112.75101503346873
87.54695325542573,94.13147116094808,87.27549317891845,0.0,43.70335820895525,94.12989175686933,95.69597069597076,117.31571135769312,133.5978835978836,97.44663604431236,101.4012497633024,114.12396574248802,173.85754403880537,78.10200876250309,137.2721423975983,69.340022611645,87.54695325542573
102.27244193345888,116.08751608751614,100.92187408833655,54.256299938537246,0.0,27.47734138972816,70.73552425665103,119.95419147961528,128.55643831509528,115.2608401084011,117.36485972781881,77.51635806765981,86.28597122302165,101.15150146759994,83.28173374613004,85.92558566835093,102.27244193345888
78.43051079206957,82.06615650456678,78.68406492069346,80.3790983606558,43.53359791980296,0.0,91.46956795963423,105.70839609926264,120.18125552608312,84.11214953271033,89.45970503949114,54.91183879093202,114.96223126089482,65.10032072797794,84.71824259789884,58.80869227784245,78.43051079206957
114.42527773125661,116.67854597291519,103.29368252698919,91.76406632237031,62.74681878016675,83.05084745762711,0.0,110.40821501014204,122.50429940217842,92.77020447906526,96.64567830566692,142.47218788627936,137.56537421100091,81.39797918865935,114.75123191861391,67.78833967046896,114.42527773125661
89.27302100161553,95.32516819044335,98.47485355427725,115.30387160568954,103.10449967661461,91.38172210133663,114.35354507539301,0.0,168.34515907530331,57.718120805369345,94.66666666666671,78.30866547933428,90.83632118735927,96.19202949936181,78.95294429239868,95.26517949475554,89.27302100161553
89.78267920856307,97.3354893138358,130.76923076923077,120.7904316172647,117.64705882352943,107.99057412167954,119.56359412594378,169.83753237579472,0.0,150.38910505836594,136.48056537102485,77.85190676221072,134.48357362325697,99.05807041609509,120.43648290652212,98.0040497541221,89.78267920856307
87.8545033613819,93.31903662157703,96.49025069637882,103.5212288074192,97.7468635316207,80.51467869555576,104.37807881773402,69.79865771812105,154.9410870391487,0.0,104.54545454545472,75.95482068001863,71.50762906158589,93.68371593502484,59.880992289641334,92.72308658340893,87.8545033613819
93.52922788371365,100.35323987195058,102.98841227891846,108.88754127080394,97.2497160473796,84.65183353934897,109.71121013947567,91.68992248062024,105.79587220808604,97.82783588093339,0.0,81.89990140926756,76.60553810184848,102.29280463955763,66.1783979646905,101.65439887837364,93.52922788371365
117.37813671762333,121.71474358974356,141.97832487627636,106.16350177019633,78.758403661851,50.56962873609439,113.50443751499171,116.36547453557439,104.15299602831985,101.72857228303126,102.96036126442544,0.0,98.0744210252407,126.76575892372787,84.5469639468691,94.22836678604143,117.37813671762333
101.63866417755652,112.17188540972687,100.53674246120816,188.37638376383802,99.60073710073708,115.72195704057285,150.8935508935509,86.82629664100176,144.17252241337545,66.88311688311688,73.86960704506772,113.63572728545437,0.0,100.44215180545322,55.251141552511406,88.53378188954304,101.63866417755652
85.29098273289277,107.39265927977848,106.56152872107754,80.65377532228362,100.6960830580463,49.20585967617585,96.21062603615694,123.6888419570574,105.09166904151239,121.21858542763817,136.0219164118247,148.57613556130863,93.164515061238,0.0,84.57401200405334,73.54014598540155,85.29098273289277
96.84942313381323,105.46011120134942,96.06830448538992,138.8349514563107,75.79339378238349,90.16091954022994,127.09079075821677,76.93122627350577,127.52305166098277,57.366744887696974,65.40744738262282,100.23338656184741,77.30352303523034,93.17992581939293,0.0,91.5604003839298,96.84942313381323
80.93000648088139,94.64408331425956,101.91973760370443,69.66600199401796,84.55242436800664,42.47136999858621,77.25576896504077,132.93583628250502,115.57939914163092,129.7158184717993,145.34474428877084,92.73909985935308,82.09518063202353,46.38494552657657,77.4371240124665,0.0,80.93000648088139
0.0,105.18571684909391,98.5272654902481,82.14903770517593,92.54420137848369,62.74907923316647,109.06543063490355,116.47554201755959,96.86242960579241,113.54729875859677,127.69799277735787,107.79338153503892,89.51803666469543,91.95652173913045,84.39965776214467,95.59030217849619,0.0
